5.36,421.5,55.05,-10.79
5.37,421.85,54.94,-10.79
5.38,422.56,54.83,-11.28
5.39,423.35,54.72,-10.79
5.4,424.05,54.61,-10.79
5.41,424.67,54.5,-10.79
5.42,425.29,54.39,-11.28
5.43,425.2,54.29,-10.79
5.44,426.17,54.18,-10.79
5.45,426.61,54.07,-11.28
5.46,426.96,53.96,-10.79
5.46,426.96,53.96,-10.79
5.47,427.4,53.85,-11.28
5.48,428.28,53.74,-10.79
5.49,428.63,53.63,-10.79
5.5,429.07,53.52,-11.28
5.51,429.42,53.41,-10.3
5.52,430.3,53.3,-11.77
5.53,430.48,53.19,-10.79
5.54,431.18,53.08,-11.28
5.55,431.8,52.96,-11.28
5.56,431.62,52.85,-10.79
5.57,432.77,52.74,-11.28
5.58,433.21,52.63,-11.28
5.59,434.09,52.52,-11.28
5.6,434.53,52.41,-10.79
5.61,435.32,52.3,-10.79
5.62,435.32,52.19,-11.28
5.63,435.85,52.07,-11.28
5.64,436.2,51.96,-11.28
5.65,436.2,51.85,-11.28
5.66,437.53,51.74,-11.28
5.67,437.35,51.63,-11.28
5.68,438.23,51.52,-10.79
5.69,438.58,51.4,-11.28
5.7,439.2,51.29,-10.79
5.71,439.73,51.18,-11.28
5.72,439.99,51.07,-11.28
5.73,440.52,50.96,-10.79
5.74,440.7,50.85,-11.28
5.75,441.58,50.74,-11.28
5.76,442.37,50.63,-10.3
5.77,442.73,50.52,-10.79
5.78,442.82,50.41,-11.28
5.78,442.82,50.41,-11.28
5.79,443.43,50.3,-11.28
5.8,443.96,50.19,-11.28
5.81,444.49,50.08,-10.79
5.82,445.37,49.97,-10.79
5.83,446.17,49.86,-11.28
5.84,446.08,49.75,-10.3
5.85,446.61,49.65,-10.79
5.86,446.96,49.54,-10.79
5.87,446.87,49.43,-10.79
5.88,447.84,49.32,-10.79
5.89,448.28,49.21,-10.79
5.9,448.99,49.1,-11.28
5.91,448.81,48.99,-11.28
5.92,449.52,48.88,-11.28
5.93,450.66,48.77,-10.79
5.94,451.02,48.66,-10.79
5.95,450.93,48.55,-10.79
5.96,451.55,48.44,-10.79
5.97,452.61,48.33,-11.28
5.98,452.69,48.23,-10.79
5.99,453.05,48.12,-10.79
6,453.75,48.01,-11.28
6.01,454.02,47.9,-10.3
6.02,454.37,47.79,-11.28
6.03,455.34,47.68,-11.28
6.04,455.08,47.57,-10.79
6.05,455.96,47.46,-10.79
6.06,456.4,47.35,-10.79
6.07,456.31,47.24,-10.79
6.08,457.46,47.14,-10.3
6.09,457.9,47.03,-11.28
6.1,457.81,46.92,-10.79
6.1,457.81,46.92,-10.79
6.11,458.17,46.81,-11.28
6.12,458.96,46.7,-10.79
6.13,459.23,46.59,-11.28
6.14,459.93,46.48,-11.28
6.15,460.2,46.37,-10.79
6.16,460.64,46.26,-10.79
6.17,461.35,46.15,-10.79
6.18,461.08,46.04,-10.79
6.19,462.58,45.93,-10.79
6.2,462.94,45.83,-10.79
6.21,463.2,45.72,-10.79
6.22,463.47,45.61,-11.28
6.23,463.2,45.5,-10.79
6.24,464.53,45.39,-10.79
6.25,465.23,45.28,-11.28
6.26,465.32,45.17,-10.79
6.27,466.03,45.06,-10.79
6.28,467.18,44.95,-10.79
6.29,466.47,44.85,-10.79
6.3,466.91,44.74,-10.79
6.31,467.18,44.63,-10.79
6.32,467.8,44.52,-10.79
6.33,468.24,44.41,-10.79
6.34,468.68,44.3,-11.28
6.35,469.39,44.19,-11.28
6.36,470.09,44.08,-10.79
6.37,470.09,43.97,-10.79
6.38,470.09,43.87,-10.79
6.39,470.62,43.76,-10.79
6.4,471.16,43.65,-10.79
6.41,471.69,43.55,-10.3
6.42,471.95,43.44,-10.3
6.42,471.95,43.44,-10.3
6.43,472.13,43.34,-9.81
6.44,472.92,43.23,-11.28
6.45,473.37,43.12,-10.79
6.46,473.72,43.02,-10.79
6.47,474.16,42.91,-11.28
6.48,474.52,42.8,-10.79
6.49,475.13,42.69,-10.79
6.5,475.22,42.58,-10.79
6.51,476.11,42.47,-11.28
6.52,476.28,42.36,-11.28
6.53,476.81,42.25,-10.79
6.54,476.99,42.14,-10.79
6.55,477.43,42.03,-10.79
6.56,477.26,41.92,-10.79
6.57,478.23,41.82,-10.79
6.58,478.85,41.71,-10.79
6.59,478.41,41.6,-10.79
6.6,478.76,41.49,-11.28
6.61,480,41.38,-10.3
6.62,480.88,41.27,-11.28
6.63,480.71,41.16,-11.28
6.64,481.15,41.05,-10.79
6.65,481.24,40.94,-10.79
6.66,481.42,40.84,-10.79
6.67,482.03,40.73,-10.79
6.68,482.65,40.62,-10.79
6.69,483.01,40.51,-10.79
6.7,482.92,40.4,-10.79
6.71,483.89,40.3,-10.79
6.72,484.07,40.19,-10.79
6.73,484.6,40.08,-10.79
