0,0,0,0
3.9281E-30,4.67614E-58,2.38086E-28,60.61100854
3.31542E-06,3.33118E-10,0.000200951,60.61101286
1.98925E-05,1.19923E-08,0.001205706,60.6110388
0.000102778,3.20127E-07,0.006229492,60.61116851
0.000517205,8.10683E-06,0.031348691,60.61181699
0.002589343,0.000203197,0.156951404,60.61505787
0.012950028,0.005079363,0.78309938,60.43499394
0.03742863,0.041865625,2.208785088,58.242121
0.159821641,0.737929945,9.245328126,57.49137956
0.319321466,2.999122256,19.27515106,62.88297133
0.351762346,3.66,21.44096551,66.76189091
0.351762346,3.66,21.44096551,67
1.149261472,43.74452702,79.78908664,73.16386841
2.022782244,142.2010604,145.802887,75.57210149
2.170672656,164.592,156.9858783,75.61674285
2.170672656,164.592,156.9858783,76
2.458419591,212.8625933,178.5714356,75.01576788
2.665032366,250,177.8625989,-3.430749726
2.665032366,250,177.8625989,-18
2.952779301,300.2873689,171.7042431,-21.40198565
4.391513978,526.9309082,144.1828795,-19.12886654
6.391513978,782.6166177,112.5393332,-15.82177316
8.391513978,980.3819462,85.87766734,-13.33083294
10.39151398,1128.222597,62.37981569,-11.74892582
12.39151398,1231.558997,41.11793326,-10.63094121
14.39151398,1293.658784,21.07106591,-10.02343368
16.39151398,1316.082227,1.383751514,-9.843657198
16.53256158,1316.179815,2.22955E-12,-9.810528468
16.53256158,1316.179815,-1.11022E-15,-9.810546875
18.53256158,1297.128452,-18.50844376,-9.254221878
20.53256158,1245.728855,-31.82975611,-6.660656176
22.53256158,1173.787763,-39.26696961,-3.71860675
24.53256158,1091.263776,-42.78157209,-1.757301243
26.53256158,1004.001881,-44.25189847,-0.73516319
28.53256158,914.8735837,-44.77446435,-0.261282939
30.53256158,825.1738783,-44.88138878,-0.053462212
32.53256158,735.4627112,-44.8113479,0.035020437
34.53256158,645.976143,-44.6676675,0.071840201
36.53256158,556.8112157,-44.49430503,0.086681234
38.53256158,468.0061113,-44.30977221,0.092266413
40.53256158,379.5743097,-44.12180413,0.093984035
42.53256158,291.5190051,-43.93360528,0.094099428
43.47855667,250,-43.84492032,0.093747798
43.47855667,250,-43.84492032,0.09375
45.43056915,164.592,-43.66297282,0.093210217
45.43056915,164.592,-43.66297282,0.09375
45.46181915,163.5056667,-28.24222635,493.4638869
45.49306915,162.7492328,-20.93172109,233.9361683
45.56293841,161.586442,-13.58399835,105.163883
45.66715763,160.4312756,-9.290447502,41.1973028
45.84024069,159.0907111,-6.706465736,14.92914328
46.11277285,157.4758518,-5.449505533,4.612153701
46.52400365,155.3587558,-5.001745853,1.08882816
47.1025991,152.5130185,-4.900176766,0.175544221
47.87782966,148.7341101,-4.889266413,0.014073687
48.87353617,143.8923809,-4.918165276,-0.029023474
49.93423462,138.7272578,-4.994376407,-0.071849951
50.91758579,133.8363353,-5.297454654,-0.308209576
51.580311,130.4689413,-5.273352819,0.036367766
52.2430362,127.1142261,-5.219115233,0.081840234
52.90681296,123.7801286,-5.119223367,0.150490153
53.59533566,120.3613145,-5.021420992,0.142046696
54.32774946,116.7614319,-4.95722333,0.087652173
55.11324416,112.9243375,-4.927754757,0.037515942
55.95533274,108.8222932,-4.922587608,0.006136111
56.843505,104.4992148,-4.933732636,-0.012548273
57.74889885,100.0875936,-4.956180824,-0.024793838
58.64734356,95.69587876,-4.993250201,-0.041259497
59.52898609,91.35737277,-5.07717771,-0.095194488
60.38362166,87.06658774,-5.42076231,-0.402024691
61.14659805,83.06267134,-5.99997077,-0.759143359
61.77377502,79.71818607,-5.64801813,0.561169583
62.28376252,77.05394213,-5.20977609,0.859319191
62.83373273,74.30523123,-4.95366473,0.465682234
63.49229378,71.08954054,-4.88510329,0.10410795
64.30302158,67.15384868,-4.878663256,0.007943521
65.27313353,62.45411629,-4.907864061,-0.030100449
66.27662303,57.58139723,-4.968788437,-0.060712519
67.22687221,52.90357311,-5.14380434,-0.184178958
67.92068488,49.44957269,-5.081510557,0.089784729
68.61449756,46.02386734,-4.989854847,0.132104404
69.35440956,42.40491535,-4.933238942,0.076517078
70.1478349,38.54514793,-4.909080765,0.030447953
70.99629819,34.42740182,-4.907187733,0.00223113
71.88563301,30.11334457,-4.920353599,-0.014804172
72.78693476,25.73495876,-4.944639913,-0.026945819
73.67938419,21.383723,-4.986778885,-0.04721721
74.55435997,17.0829732,-5.093638556,-0.122128718
75.39747667,12.82350901,-5.609522868,-0.611877707
76.11305162,9.084844861,-5.779891511,-0.238086371
76.69192268,5.979170579,-5.871013666,-0.157413561
77.12540338,3.66,-5.52704525,0.793503416
77.12540338,3.66,-5.52704525,-1.706054688
77.62861494,1.069376632,-5.086128845,0.876204854
77.84122699,4.17311E-12,-4.911805092,0.81991474
77.84122699,-3.33955E-13,-4.911805092,0.44921875
