# Time (s),Altitude (ft),Vertical velocity (ft/s),Vertical acceleration (ft/s²)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
77.235,285.646,-15.907,0.004
77.483,281.703,-15.906,0.004
77.731,277.761,-15.905,0.004
77.979,273.819,-15.904,0.004
78.227,269.878,-15.903,0.004
78.475,265.937,-15.903,0.004
78.722,261.997,-15.902,0.004
78.97,258.057,-15.901,0.004
79.218,254.118,-15.9,0.004
79.466,250.179,-15.899,0.004
79.713,246.24,-15.898,0.004
79.961,242.302,-15.897,0.004
80.209,238.365,-15.896,0.004
80.456,234.428,-15.895,0.004
80.704,230.491,-15.894,0.004
80.952,226.555,-15.894,0.004
81.199,222.619,-15.893,0.004
81.447,218.683,-15.892,0.004
81.695,214.748,-15.891,0.004
81.942,210.814,-15.89,0.004
82.19,206.88,-15.889,0.004
82.437,202.946,-15.888,0.004
82.685,199.013,-15.887,0.004
82.933,195.08,-15.886,0.004
83.18,191.148,-15.886,0.004
83.428,187.216,-15.885,0.004
83.675,183.285,-15.884,0.004
83.923,179.354,-15.883,0.004
84.17,175.423,-15.882,0.004
84.418,171.493,-15.881,0.004
84.665,167.564,-15.88,0.004
84.912,163.634,-15.879,0.004
85.16,159.706,-15.878,0.004
85.407,155.777,-15.878,0.004
85.655,151.85,-15.877,0.004
85.902,147.922,-15.876,0.004
86.149,143.995,-15.875,0.004
86.397,140.069,-15.874,0.004
86.644,136.142,-15.873,0.004
86.891,132.217,-15.872,0.004
87.139,128.292,-15.871,0.004
87.386,124.367,-15.87,0.004
87.633,120.442,-15.87,0.004
87.881,116.519,-15.869,0.004
88.128,112.595,-15.868,0.004
88.375,108.672,-15.867,0.004
88.622,104.749,-15.866,0.004
88.87,100.827,-15.865,0.004
89.117,96.906,-15.864,0.004
89.364,92.984,-15.863,0.004
89.611,89.064,-15.862,0.004
89.858,85.143,-15.862,0.004
90.105,81.223,-15.861,0.004
90.352,77.304,-15.86,0.004
90.6,73.385,-15.859,0.004
90.847,69.466,-15.858,0.004
91.094,65.548,-15.857,0.004
91.341,61.63,-15.856,0.004
91.588,57.713,-15.855,0.004
91.835,53.796,-15.855,0.004
92.082,49.879,-15.854,0.004
92.329,45.963,-15.853,0.004
92.576,42.048,-15.852,0.004
92.823,38.133,-15.851,0.004
93.07,34.218,-15.85,0.004
93.317,30.304,-15.849,0.004
93.564,26.39,-15.848,0.004
93.811,22.476,-15.847,0.004
94.058,18.563,-15.847,0.004
94.305,14.651,-15.846,0.004
94.552,10.739,-15.845,0.004
94.798,6.827,-15.844,0.004
# Event GROUND_HIT occurred at t=95.229 seconds
# Event SIMULATION_END occurred at t=95.229 seconds
95.229,0,-15.842,0.004
