0.001,0.838
0.003,0.672
0.004,0.613
0.006,0.579
0.007,0.557
0.009,0.54
0.011,0.526
0.012,0.515
0.014,0.505
0.015,0.497
0.017,0.49
0.019,0.484
0.02,0.478
0.022,0.473
0.024,0.468
0.025,0.463
0.027,0.459
0.029,0.456
0.03,0.452
0.032,0.449
0.034,0.446
0.036,0.443
0.037,0.443
0.039,0.443
0.041,0.443
0.043,0.443
0.044,0.443
0.046,0.443
0.048,0.443
0.05,0.443
0.052,0.443
0.054,0.443
0.055,0.443
0.057,0.443
0.059,0.444
0.061,0.444
0.063,0.444
0.066,0.444
0.07,0.444
0.077,0.444
0.087,0.445
0.097,0.445
0.107,0.446
0.118,0.446
0.128,0.447
0.138,0.447
0.149,0.448
0.159,0.449
0.17,0.45
0.18,0.451
0.191,0.452
0.201,0.453
0.212,0.454
0.222,0.455
0.233,0.457
0.243,0.458
0.254,0.46
0.265,0.461
0.275,0.463
0.286,0.464
0.297,0.466
0.307,0.468
0.318,0.47
0.329,0.472
0.34,0.474
0.35,0.476
0.361,0.479
0.372,0.481
0.383,0.484
0.393,0.487
0.404,0.489
0.415,0.492
0.426,0.495
0.437,0.498
0.447,0.502
0.458,0.505
0.469,0.508
0.479,0.512
0.49,0.516
0.501,0.52
0.512,0.524
0.55,0.53
