0,0.51,7.92,139.25
0,0.51,7.92,139.25
0,0.51,7.92,139.25
0,0.51,7.92,139.25
0,0.51,7.92,139.25
0,0.51,7.92,139.25
0,0.51,7.92,139.25
0,0.51,7.92,139.25
0,0.51,7.92,139.25
0,0.51,7.92,139.25
0,0.51,7.92,139.25
0,0.51,7.92,139.25
0,0.51,7.92,139.25
0,0.51,7.92,139.25
0,0.51,7.92,139.25
0,0.51,7.92,139.25
0,0.51,7.92,139.25
0,0.51,7.92,139.25
0,0.51,7.92,139.25
0,0.51,7.92,139.25
0,0.51,7.92,139.25
0,0.51,7.92,139.25
0,0.51,7.92,139.25
0,0.51,7.92,139.25
0,0.51,7.92,139.25
0,0.51,7.92,139.25
0,0.51,7.92,139.25
0,0.51,7.92,139.25
0,0.51,7.92,139.25
0,0.51,7.92,139.25
0,0.51,7.92,139.25
0,0.51,7.92,139.25
0,0.51,7.92,139.25
0,0.51,7.92,139.25
0.01,1.1,9.29,137.29
0.02,2.53,10.65,134.84
0.02,2.53,10.65,134.84
0.03,0.25,12,135.33
0.04,2.11,13.33,135.33
0.05,3.38,14.64,128.47
0.06,-1.35,15.94,126.02
0.07,1.1,17.23,127
0.08,-0.59,18.51,130.92
0.09,0.51,19.79,126.51
0.1,2.7,21.06,127.49
0.11,3.72,22.33,126.02
0.12,2.7,23.58,125.53
0.13,3.21,24.83,124.54
0.14,2.28,26.07,124.05
0.15,4.14,27.3,121.6
0.16,2.96,28.53,121.6
0.17,4.14,29.74,122.09
0.18,2.96,30.95,120.62
0.19,4.05,32.16,119.64
0.2,4.9,33.35,119.15
0.21,4.73,34.55,119.64
0.22,5.07,35.73,118.17
0.23,5.66,36.91,115.72
0.24,6.08,38.08,117.19
0.25,6.25,39.24,117.19
0.26,6.25,40.4,114.74
0.27,5.83,41.55,114.74
0.28,7.69,42.7,115.72
0.29,6.34,43.85,114.25
0.3,7.94,44.98,111.8
0.31,9.12,46.12,113.76
0.32,9.38,47.24,112.29
0.33,8.79,48.37,112.78
0.34,10.14,49.5,112.29
0.34,10.14,49.5,112.29
0.35,8.28,50.62,112.29
0.36,10.48,51.73,112.29
0.37,10.9,52.85,110.32
0.38,11.24,53.95,110.82
0.39,11.58,55.05,108.85
0.4,12.17,56.15,108.85
0.41,13.35,57.24,110.32
0.42,13.18,58.32,108.85
0.43,14.11,59.39,105.91
0.44,14.37,60.46,103.95
0.45,14.45,61.51,105.91
0.46,15.97,62.56,104.44
0.47,15.97,63.6,104.44
0.48,16.65,64.64,103.95
0.49,17.16,65.68,102.48
0.5,17.67,66.71,102.48
0.51,18.93,67.73,102.48
0.52,19.53,68.75,102.97
0.53,19.19,69.77,101.99
0.54,19.78,70.78,99.05
0.55,20.96,71.78,99.54
0.56,21.81,72.77,100.03
0.57,22.32,73.76,99.05
0.58,22.74,74.75,96.6
0.59,23.93,75.72,97.58
0.6,24.35,76.69,97.09
0.61,24.6,77.65,96.11
0.62,25.79,78.6,94.63
0.63,26.3,79.55,93.65
0.64,27.4,80.49,94.14
0.65,28.58,81.42,92.18
0.66,29.6,82.35,93.65
0.66,29.6,82.35,93.65
0.67,29.68,83.26,89.73
0.68,30.45,84.17,89.73
0.69,32.31,85.07,91.69
0.7,32.73,85.97,89.24
0.71,33.75,86.86,87.28
0.72,34.17,87.74,88.26
0.73,35.53,88.62,88.26
0.74,36.72,89.49,86.79
0.75,37.14,90.35,84.83
0.76,37.99,91.2,84.83
0.77,37.99,92.04,83.85
0.78,39.43,92.88,82.87
0.79,39.85,93.71,82.38
0.8,40.36,94.53,82.38
0.81,41.55,95.34,81.4
0.82,42.4,96.15,79.92
0.83,43.24,96.94,78.45
0.84,44.18,97.73,78.45
0.85,45.03,98.51,77.96
0.86,46.21,99.28,76.49
0.87,46.98,100.04,75.02
0.88,47.66,100.8,75.51
0.89,47.99,101.55,74.53
0.9,48.93,102.29,74.04
0.91,50.03,103.02,74.04
0.92,51.3,103.74,73.55
0.93,52.66,104.44,70.61
0.94,53.26,105.1,66.19
0.95,55.21,105.72,59.82
0.96,55.63,106.29,53.45
0.97,56.48,106.81,49.03
0.98,57.59,107.27,44.13
0.98,57.59,107.27,44.13
0.99,58.52,107.68,38.25
1,60.13,108.03,32.36
1.01,60.56,108.32,26.97
1.02,61.92,108.56,20.59
1.03,62.51,108.75,13.24
1.04,64.04,108.88,11.77
1.05,65.06,108.98,5.39
1.06,66.42,109.05,3.43
1.07,67.61,109.09,2.94
1.08,68.29,109.12,1.47
1.09,69.4,109.13,0.98
1.1,69.57,109.13,-0.49
1.11,71.52,109.11,-1.96
1.12,73.05,109.08,-3.92
1.13,74.41,109.03,-4.9
1.14,75.61,108.97,-7.85
1.15,76.29,108.89,-9.32
1.16,77.39,108.79,-11.28
1.17,78.84,108.68,-12.26
1.18,80.37,108.56,-12.75
1.19,81.56,108.42,-13.24
1.2,82.67,108.29,-14.71
1.21,84.46,108.15,-15.2
1.22,85.31,108,-14.22
1.23,85.22,107.85,-15.2
1.24,86.07,107.71,-14.22
1.25,87.69,107.56,-15.69
1.26,88.37,107.41,-14.71
1.27,89.82,107.26,-13.24
1.28,90.67,107.12,-16.18
1.29,92.12,106.97,-15.2
1.3,93.48,106.83,-13.24
1.3,93.48,106.83,-13.24
1.31,94.42,106.69,-12.75
1.32,95.45,106.55,-14.22
1.32,95.45,106.55,-14.22
1.33,97.06,106.4,-15.2
1.34,97.58,106.26,-14.22
1.35,100.05,106.12,-14.22
1.36,100.22,105.98,-14.71
1.37,101.24,105.83,-14.22
1.38,101.84,105.69,-13.24
1.39,103.89,105.55,-14.22
1.4,104.91,105.41,-14.22
1.41,105.93,105.26,-15.69
1.42,106.96,105.12,-13.24
1.43,107.73,104.98,-13.73
1.44,109.35,104.83,-15.69
1.45,110.71,104.69,-14.22
1.46,111.74,104.55,-14.22
1.47,112.68,104.4,-14.22
1.48,113.87,104.26,-14.22
1.49,115.24,104.12,-14.22
1.5,116.35,103.98,-13.24
1.51,117.63,103.84,-14.22
1.52,118.31,103.71,-13.73
1.53,119.34,103.57,-11.77
1.54,120.7,103.43,-15.2
1.55,121.99,103.3,-14.22
1.56,123.01,103.16,-12.75
1.57,123.61,103.02,-13.73
1.58,125.06,102.88,-15.69
1.59,126,102.73,-14.22
1.6,127.2,102.59,-13.24
1.61,128.14,102.45,-14.22
1.62,129.59,102.31,-16.18
1.62,129.59,102.31,-16.18
1.63,130.53,102.16,-13.24
1.64,132.42,102.02,-12.75
1.65,132.93,101.88,-15.69
1.66,134.3,101.74,-14.71
1.67,135.24,101.59,-13.24
1.68,136.18,101.45,-14.22
1.69,137.46,101.31,-14.71
1.7,138.58,101.17,-14.22
1.71,140.29,101.04,-12.26
1.72,140.97,100.9,-12.75
1.73,142.17,100.76,-15.2
1.74,142.94,100.62,-14.22
1.75,142.94,100.48,-13.73
1.76,144.57,100.35,-13.73
1.77,145.85,100.21,-13.24
1.78,146.54,100.07,-14.71
1.79,148.25,99.93,-13.73
1.8,148.94,99.79,-14.22
1.81,150.65,99.65,-11.77
1.82,151.59,99.52,-14.22
1.83,152.54,99.38,-16.18
1.84,153.22,99.24,-13.24
1.85,154.42,99.1,-12.26
1.86,155.79,98.96,-16.18
1.87,156.99,98.82,-12.75
1.88,158.11,98.68,-14.22
1.89,158.71,98.54,-13.73
1.9,159.74,98.4,-14.22
1.91,160.6,98.26,-13.73
1.92,161.97,98.13,-13.24
1.93,162.83,97.99,-13.24
1.94,164.03,97.86,-12.75
1.94,164.03,97.86,-12.75
1.95,164.54,97.73,-13.73
1.96,165.83,97.59,-14.22
1.97,165.83,97.46,-13.73
1.98,166.77,97.32,-13.24
1.99,167.46,97.19,-12.26
2,168.92,97.05,-13.73
2.01,170.55,96.91,-14.71
2.02,171.24,96.77,-14.22
2.03,172.01,96.63,-14.22
2.04,173.3,96.49,-13.73
2.05,174.76,96.36,-13.24
2.06,175.45,96.22,-14.22
2.07,176.73,96.09,-12.75
2.08,178.11,95.95,-13.24
2.09,178.37,95.82,-13.24
2.1,179.65,95.69,-12.75
2.11,180.43,95.56,-12.75
2.12,181.46,95.44,-12.26
2.13,182.06,95.31,-13.24
2.14,182.58,95.17,-13.24
2.15,183.69,95.04,-13.73
2.16,185.16,94.91,-13.73
2.17,185.5,94.77,-13.73
2.18,186.7,94.63,-13.73
2.19,187.65,94.5,-13.24
2.2,188.77,94.36,-13.73
2.21,189.8,94.23,-13.73
2.22,190.49,94.09,-12.75
2.23,191.43,93.96,-13.73
2.24,192.55,93.83,-12.75
2.25,193.93,93.7,-13.24
2.26,194.44,93.57,-13.24
2.26,194.44,93.57,-13.24
2.27,195.65,93.43,-13.24
2.28,196.17,93.3,-12.75
2.29,197.63,93.17,-13.24
2.3,198.06,93.04,-13.24
2.31,199.44,92.91,-13.24
2.32,200.04,92.78,-12.26
2.33,201.25,92.64,-14.22
2.34,202.02,92.51,-15.2
2.35,202.62,92.37,-12.26
2.36,204,92.24,-11.77
2.37,204.35,92.11,-14.22
2.38,205.64,91.98,-13.73
2.39,206.67,91.85,-12.26
2.4,207.62,91.72,-11.28
2.41,207.88,91.59,-14.71
2.42,209.43,91.45,-14.71
2.43,211.15,91.32,-12.26
2.44,211.24,91.19,-12.26
2.45,211.41,91.06,-13.24
2.46,213.13,90.93,-13.73
2.47,214.08,90.8,-11.77
2.48,214.77,90.67,-13.24
2.49,215.98,90.54,-14.22
2.5,216.93,90.41,-11.77
2.51,216.93,90.28,-12.75
2.52,218.14,90.15,-14.22
2.53,219.6,90.02,-12.26
2.54,220.38,89.9,-12.75
2.55,221.76,89.77,-12.75
2.56,222.62,89.64,-13.24
2.57,223.31,89.51,-12.26
2.58,224.52,89.38,-13.24
2.58,224.52,89.38,-13.24
2.59,224.78,89.26,-13.24
2.6,225.99,89.13,-11.77
2.61,226.76,89,-11.77
2.62,227.8,88.88,-13.24
2.63,228.23,88.75,-14.22
2.64,229.01,88.62,-12.26
2.65,230.74,88.49,-11.77
2.66,231.17,88.36,-14.22
2.67,232.12,88.23,-12.75
2.68,233.15,88.1,-13.24
2.69,234.02,87.97,-12.26
2.7,234.71,87.84,-12.75
2.71,235.4,87.72,-12.75
2.72,237.04,87.59,-12.75
2.73,237.47,87.46,-13.24
2.74,238.94,87.34,-12.26
2.75,239.55,87.21,-11.77
2.76,240.33,87.08,-13.73
2.77,241.02,86.95,-13.73
2.78,241.97,86.82,-12.75
2.79,242.75,86.69,-11.77
2.8,243.61,86.56,-14.22
2.81,244.65,86.43,-13.73
2.82,245.6,86.3,-11.28
2.83,246.72,86.18,-11.77
2.84,247.85,86.05,-14.22
2.85,248.71,85.92,-13.73
2.86,249.58,85.79,-11.77
2.87,250.53,85.66,-12.26
2.88,251.05,85.53,-14.22
2.89,252.95,85.4,-13.24
2.9,253.04,85.27,-11.28
2.9,253.04,85.27,-11.28
2.91,253.9,85.15,-12.75
2.92,254.77,85.02,-14.22
2.93,255.38,84.89,-13.24
2.94,256.24,84.76,-11.28
2.95,258.23,84.64,-12.75
2.96,258.75,84.51,-12.26
2.97,259.19,84.39,-12.75
2.98,260.48,84.26,-12.75
2.99,260.92,84.14,-12.75
3,261.7,84.01,-11.77
3.01,262.91,83.89,-12.26
3.02,263.78,83.77,-12.75
3.03,264.12,83.64,-11.28
3.04,265.25,83.52,-12.75
3.05,265.86,83.39,-13.73
3.06,266.98,83.27,-12.26
3.07,268.2,83.15,-10.79
3.08,268.37,83.02,-13.73
3.09,269.84,82.89,-12.75
3.1,270.45,82.77,-12.26
3.11,270.71,82.64,-12.75
3.12,272.44,82.52,-12.26
3.13,272.62,82.4,-12.75
3.14,274.26,82.27,-11.77
3.15,274.7,82.15,-11.77
3.16,275.39,82.03,-12.26
3.17,276.35,81.91,-11.77
3.18,276.52,81.79,-11.77
3.19,277.99,81.67,-11.77
3.2,278.86,81.55,-12.75
3.21,279.38,81.43,-11.77
3.22,280.25,81.31,-12.26
3.22,280.25,81.31,-12.26
3.23,280.94,81.19,-12.26
3.24,282.42,81.06,-12.75
3.25,282.33,80.94,-12.75
3.26,283.03,80.82,-11.77
3.27,284.24,80.7,-11.77
3.28,285.37,80.57,-12.26
3.29,286.67,80.45,-12.26
3.3,286.5,80.33,-12.26
3.31,287.8,80.21,-11.77
3.32,288.84,80.1,-11.28
3.33,289.36,79.98,-11.77
3.34,290.41,79.86,-11.77
3.35,291.36,79.74,-12.26
3.36,292.14,79.62,-11.77
3.37,292.84,79.5,-12.26
3.38,293.62,79.38,-12.26
3.39,294.66,79.26,-12.26
3.4,295.62,79.14,-11.77
3.41,296.57,79.01,-12.26
3.42,297.01,78.89,-12.26
3.43,297.79,78.77,-12.75
3.44,298.4,78.65,-12.26
3.45,299.1,78.53,-11.77
3.46,299.96,78.4,-11.77
3.47,300.92,78.28,-12.75
3.48,301.36,78.16,-12.26
3.49,302.57,78.04,-11.77
3.5,303.36,77.92,-12.26
3.51,304.4,77.8,-11.77
3.52,305.44,77.68,-11.77
3.53,305.7,77.56,-11.77
3.54,306.83,77.45,-11.77
3.54,306.83,77.45,-11.77
3.55,307.44,77.33,-11.28
3.56,308.4,77.22,-11.77
3.57,308.57,77.1,-11.28
3.58,309.79,76.98,-11.77
3.59,310.58,76.86,-11.77
3.6,311.36,76.75,-12.26
3.61,312.23,76.63,-11.77
