time,altitude,speed,acceleration,temperature,pressure,,,,CD,,,,
-0.3,244,0,-1.51,20.5,98212,,1.165746182,,#DIV/0!,-18.61,,,
-0.29,244,0,0,20.5,98212,,1.165746182,,#DIV/0!,-17.6,,,
-0.28,244,0,-0.5,20.5,98216,,1.165793661,,#DIV/0!,-16.6,,,
-0.27,244,0,1.01,20.5,98216,,1.165793661,,#DIV/0!,-18.1,,,
-0.26,244,0,-0.5,20.5,98216,,1.165793661,,#DIV/0!,-17.1,,, 
-0.25,244,0,1.01,20.5,98216,,1.165793661,,#DIV/0!,-19.11,,,
-0.24,244,0,-1.01,20.5,98216,,1.165793661,,#DIV/0!,-16.09,,,
-0.23,244,0.01,2.01,20.5,98224,,1.165888618,,227206738.2,-15.59,,,
-0.22,244,0.01,0.5,20.5,98224,,1.165888618,,198173804.7,-15.09,,,
-0.21,244,0.01,-1.51,20.5,98224,,1.165888618,,159527317.1,-14.58,,,
-0.2,244,0.01,1.51,20.5,98224,,1.165888618,,217593184,-13.58,,,
-0.19,244,0,-3.52,20.5,98224,,1.165888618,,#DIV/0!,-19.61,,,
-0.18,244,0,-1.01,20.5,98226,,1.165912358,,#DIV/0!,-14.08,,,
-0.17,244,0.01,-0.5,20.5,98226,,1.165912358,,178943052.9,-13.08,,,
-0.16,244,0.03,2.01,20.5,98226,,1.165912358,,25244679.11,-12.07,,,
-0.15,244,0.07,-1.51,20.5,98226,,1.165912358,,3255593.244,-12.57,,,
-0.14,244,0.13,22.13,20.5,98226,,1.165912358,,3633394.397,-11.57,,,
-0.13,244,0.23,2.51,20.5,98210,,1.165722443,,447739.2276,-11.06,,,
-0.12,244,0.4,5.03,20.5,98210,,1.165722443,,178320.7945,-10.06,,,
-0.11,244,0.66,30.17,20.5,98210,,1.165722443,,176481.1014,-10.56,,,
-0.1,244,1.03,42.75,20.5,98210,,1.165722443,,95264.69783,-9.56,,,
-0.09,244,1.51,66.89,20.5,98210,,1.165722443,,64684.51983,-9.05,,,
-0.08,244,2.07,71.92,20.5,98254,,1.166244709,,36661.16097,-8.55,,,
-0.07,244,2.69,66.89,20.5,98254,,1.166244709,,20373.00841,-7.54,,,
-0.06,244,3.33,59.85,20.5,98254,,1.166244709,,12074.18002,-8.05,,,
-0.05,244,3.96,61.86,20.5,98254,,1.166244709,,8784.361519,,,,
-0.04,244,4.59,62.36,20.5,98254,,1.166244709,,6584.072863,,,,
-0.03,244,5.23,63.37,20.5,98181,,1.165378222,,5146.066089,,,,
-0.02,244,5.86,65.38,20.5,98181,,1.165378222,,4211.644063,,,,
-0.01,244,6.49,63.87,20.5,98181,,1.165378222,,3364.702543,,,,
0,244,7.12,61.35,20.5,98181,,1.165378222,,2699.987657,,,,
0,244,7.12,61.35,20.5,98181,,1.165378222,,2699.987657,,,,
0,244,7.12,61.35,20.5,98181,,1.165378222,,2699.987657,,,,
0,244,7.12,61.35,20.5,98181,,1.165378222,,2699.987657,,,,
0,244,7.12,61.35,20.5,98181,,1.165378222,,2699.987657,,,,
0,244,7.12,61.35,20.5,98181,,1.165378222,,2699.987657,,,,
0,244,7.12,61.35,20.5,98181,,1.165378222,,2699.987657,,,,
0,244,7.12,61.35,20.5,98181,,1.165378222,,2699.987657,,,,
0,244,7.12,61.35,20.5,98181,,1.165378222,,2699.987657,,,,
0,244,7.12,61.35,20.5,98181,,1.165378222,,2699.987657,,,,
0,244,7.12,61.35,20.5,98181,,1.165378222,,2699.987657,,,,
0,244,7.12,61.35,20.5,98181,,1.165378222,,2699.987657,,,,
0,244,7.12,61.35,20.5,98181,,1.165378222,,2699.987657,,,,
0,244,7.12,61.35,20.5,98181,,1.165378222,,2699.987657,,,,
0,244,7.12,61.35,20.5,98181,,1.165378222,,2699.987657,,,,
0,244,7.12,61.35,20.5,98181,,1.165378222,,2699.987657,,,,
0,244,7.12,61.35,20.5,98181,,1.165378222,,2699.987657,,,,
0,244,7.12,61.35,20.5,98181,,1.165378222,,2699.987657,,,,
0,244,7.12,61.35,20.5,98181,,1.165378222,,2699.987657,,,,
0,244,7.12,61.35,20.5,98181,,1.165378222,,2699.987657,,,,
0,244,7.12,61.35,20.5,98181,,1.165378222,,2699.987657,,,,
0,244,7.12,61.35,20.5,98181,,1.165378222,,2699.987657,,,,
0,244,7.12,61.35,20.5,98181,,1.165378222,,2699.987657,,,,
0,244,7.12,61.35,20.5,98181,,1.165378222,,2699.987657,,,,
0,244,7.12,61.35,20.5,98181,,1.165378222,,2699.987657,,,,
0,244,7.12,61.35,20.5,98181,,1.165378222,,2699.987657,,,,
0,244,7.12,61.35,20.5,98181,,1.165378222,,2699.987657,,,,
0,244,7.12,61.35,20.5,98181,,1.165378222,,2699.987657,,,,
0,244,7.12,61.35,20.5,98181,,1.165378222,,2699.987657,,,,
0,244,7.12,61.35,20.5,98181,,1.165378222,,2699.987657,,,,
0,244,7.12,61.35,20.5,98181,,1.165378222,,2699.987657,,,,
0,244,7.12,61.35,20.5,98181,,1.165378222,,2699.987657,,,,
0,244,7.12,61.35,20.5,98181,,1.165378222,,2699.987657,,,,
0,244,7.12,61.35,20.5,98181,,1.165378222,,2699.987657,,,,
0,244,7.12,61.35,20.5,98181,,1.165378222,,2699.987657,,,,
0,244,7.12,61.35,20.5,98181,,1.165378222,,2699.987657,,,,
0,244,7.12,61.35,20.5,98181,,1.165378222,,2699.987657,,,,
0,244,7.12,61.35,20.5,98181,,1.165378222,,2699.987657,,,,
0,244,7.12,61.35,20.5,98181,,1.165378222,,2699.987657,,,,
0,244,7.12,61.35,20.5,98181,,1.165378222,,2699.987657,,,,
0,244,7.12,61.35,20.5,98181,,1.165378222,,2699.987657,,,,
0,244,7.12,61.35,20.5,98181,,1.165378222,,2699.987657,,,,
0,244,7.12,61.35,20.5,98181,,1.165378222,,2699.987657,,,,
0,244,7.12,61.35,20.5,98181,,1.165378222,,2699.987657,,,,
0.01,244,7.74,61.35,20.5,98181,,1.165378222,,2284.756095,,,,
0.02,244,8.36,63.87,20.5,98202,,1.165627485,,2027.358879,,,,
0.02,244,8.36,63.87,20.5,98202,,1.165627485,,2027.358879,,,,
0.03,244,8.98,61.35,20.5,98202,,1.165627485,,1696.977996,,,,
0.04,244,9.59,59.85,20.5,98202,,1.165627485,,1456.594972,,,,
0.05,244,10.19,60.85,20.5,98202,,1.165627485,,1308.633641,,,,
0.06,244,10.78,58.34,20.5,98202,,1.165627485,,1127.769837,,,,
0.07,244,11.37,55.32,20.5,98216,,1.165793661,,968.7004211,,,,
0.08,244,11.96,58.34,20.5,98216,,1.165793661,,916.0806865,,,,
0.09,244,12.56,63.37,20.5,98216,,1.165793661,,891.9585374,,,,
0.1,244,13.15,62.36,20.5,98216,,1.165793661,,802.4842008,,,,
0.11,244,13.74,56.83,20.5,98216,,1.165793661,,678.7210458,,,,
0.12,244,14.33,54.31,20.5,98209,,1.165710573,,600.4282416,,,,
0.13,244,14.92,58.84,20.5,98209,,1.165710573,,593.0130009,,,,
0.14,244,15.51,62.36,20.5,98209,,1.165710573,,576.8931136,,,,
0.15,244,16.11,58.84,20.5,98209,,1.165710573,,508.6403157,,,,
0.16,244,16.72,61.86,20.5,98209,,1.165710573,,492.977363,,,,
0.17,244,17.34,61.86,20.5,98209,,1.165710573,,458.3543289,,,,
0.18,244,17.96,66.38,20.5,98194,,1.165532527,,454.2708231,,,,
0.19,244,18.59,61.86,20.5,98194,,1.165532527,,398.8476902,,,,
0.2,244,19.21,59.34,20.5,98194,,1.165532527,,360.3837903,,,,
0.21,244,19.83,62.86,20.5,98194,,1.165532527,,355.4171977,,,,
0.22,244,20.44,59.85,20.5,98189,,1.165473179,,320.6798957,,,,
0.23,244,21.06,62.86,20.5,98189,,1.165473179,,315.1296359,,,,
0.24,244,21.68,61.35,20.5,98189,,1.165473179,,291.1842124,,,,
0.25,244,22.3,62.86,20.5,98189,,1.165473179,,281.0581966,,,,
0.26,244,22.93,64.37,20.5,98189,,1.165473179,,271.3500499,,,,
0.27,244,23.57,62.36,20.5,98201,,1.165615615,,249.8245789,,,,
0.28,244,24.21,64.87,20.5,98201,,1.165615615,,245.026446,,,,
0.29,244,24.85,64.37,20.5,98201,,1.165615615,,231.0107317,,,,
0.3,244,25.49,64.37,20.5,98201,,1.165615615,,219.5559803,,,,
0.31,244,26.13,65.38,20.5,98201,,1.165615615,,211.777401,,,,
0.32,244,26.78,62.36,20.5,98172,,1.165271394,,193.5804322,,,,
0.33,244,27.42,65.38,20.5,98172,,1.165271394,,192.3764049,,,,
0.34,244,28.07,65.38,20.5,98172,,1.165271394,,183.5700727,,,,
0.34,244,28.07,65.38,20.5,98172,,1.165271394,,183.5700727,,,,
0.35,244,28.72,64.87,20.5,98172,,1.165271394,,174.1654235,,,,
0.36,244,29.37,65.38,20.5,98172,,1.165271394,,167.6790529,,,,
0.37,244,30.02,63.87,20.5,98154,,1.16505774,,157.3019631,,,,
0.38,244,30.67,64.87,20.5,98154,,1.16505774,,152.7505896,,,,
0.39,244,31.32,65.38,20.5,98154,,1.16505774,,147.4765042,,,,
0.4,244,31.97,66.38,20.5,98154,,1.16505774,,143.4231263,,,,
0.41,244,32.63,65.38,20.5,98154,,1.16505774,,135.8726963,,,,
0.42,244,33.28,64.87,20.5,98148,,1.164986522,,129.7389446,,,,
0.43,244,33.93,64.87,20.5,98148,,1.164986522,,124.8157172,,,,
0.44,244,34.58,63.87,20.5,98148,,1.164986522,,118.5583343,,,,
0.45,244,35.23,65.38,20.5,98148,,1.164986522,,116.5648485,,,,
0.46,244,35.89,66.38,20.5,98148,,1.164986522,,113.8109607,,,,
0.47,244,36.55,67.89,20.5,98111,,1.164547343,,111.9549687,,,,
0.48,244,37.22,66.89,20.5,98111,,1.164547343,,106.5711186,,,,
0.49,244,37.89,64.87,20.5,98111,,1.164547343,,100.1270768,,,,
0.5,244,38.56,68.4,20.5,98111,,1.164547343,,101.2477688,,,,
0.51,244,39.23,65.88,20.5,98111,,1.164547343,,94.66698818,,,,
0.52,244,39.9,68.4,20.5,98082,,1.164203122,,94.5893214,,,,
0.53,244,40.58,67.89,20.5,98082,,1.164203122,,90.84947863,,,,
0.54,244,41.26,68.9,20.5,98082,,1.164203122,,89.02196703,,,,
0.55,244,41.93,66.89,20.5,98082,,1.164203122,,83.99838312,,,,
0.56,244,42.61,68.4,20.5,98082,,1.164203122,,82.94015311,,,,
0.57,244,43.29,66.89,20.5,98079,,1.164167513,,78.80590548,,,,
0.58,244,43.96,66.89,20.5,98079,,1.164167513,,76.42202963,,,,
0.59,244,44.64,68.4,20.5,98079,,1.164167513,,75.57059004,,,,
0.59,244,44.64,68.4,20.5,98079,,1.164167513,,75.57059004,,,,
0.59,244,44.64,68.4,20.5,98079,,1.164167513,,75.57059004,,,,
0.59,244,44.64,68.4,20.5,98079,,1.164167513,,75.57059004,,,,
0.59,244,44.64,68.4,20.5,98079,,1.164167513,,75.57059004,,,,
0.59,244,44.64,68.4,20.5,98079,,1.164167513,,75.57059004,,,,
0.6,258,45.31,66.89,20.5,98079,,1.164167513,,71.9359214,,,,
0.61,258,45.99,67.89,20.5,98079,,1.164167513,,70.73477711,,,,
0.62,258,46.67,68.4,20.5,98046,,1.163775813,,69.16266702,,,,
0.63,258,47.35,68.4,20.5,98046,,1.163775813,,67.19042175,,,,
0.64,258,48.04,68.9,20.5,98046,,1.163775813,,65.69148336,,,,
0.65,258,48.72,67.89,20.5,98046,,1.163775813,,63.05091567,,,,
0.66,258,49.41,68.4,20.5,98046,,1.163775813,,61.70461203,,,,
0.66,258,49.41,68.4,20.5,98046,,1.163775813,,61.70461203,,,,
0.67,258,50.1,69.4,20.5,98035,,1.163645246,,60.79089634,,,,
0.68,258,50.79,68.4,20.5,98035,,1.163645246,,58.40360235,,,,
0.69,258,51.48,70.41,20.5,98035,,1.163645246,,58.30956127,,,,
0.7,258,52.17,68.9,20.5,98035,,1.163645246,,55.70858402,,,,
0.71,258,52.87,68.9,20.5,98035,,1.163645246,,54.2431838,,,,
0.72,258,53.57,70.91,20.5,98036,,1.163657116,,54.18358342,,,,
0.73,258,54.27,70.41,20.5,98036,,1.163657116,,52.46779065,,,,
0.74,258,54.97,69.9,20.5,98036,,1.163657116,,50.81489047,,,,
0.75,258,55.68,70.91,20.5,98036,,1.163657116,,50.15480696,,,,
0.76,258,56.39,71.92,20.5,98036,,1.163657116,,49.51164689,,,,
0.77,258,57.1,72.92,20.5,97975,,1.162933065,,48.90929178,,,,
0.78,258,57.81,67.89,20.5,97975,,1.162933065,,44.81409462,,,,
0.79,258,58.52,70.41,20.5,97975,,1.162933065,,45.15169894,,,,
0.8,258,59.23,73.93,20.5,97975,,1.162933065,,46.00978963,,,,
0.81,258,59.94,69.9,20.5,97975,,1.162933065,,42.76409656,,,,
0.82,258,60.64,70.41,20.5,97964,,1.162802498,,42.05456145,,,,
0.83,258,61.35,69.9,20.5,97964,,1.162802498,,40.82558411,,,,
0.84,258,62.06,70.91,20.5,97964,,1.162802498,,40.40234264,,,,
0.85,258,62.76,69.9,20.5,97964,,1.162802498,,39.01177147,,,,
0.86,258,63.47,71.92,20.5,97964,,1.162802498,,39.11052434,,,,
0.87,258,64.19,71.92,20.5,97942,,1.162541365,,38.24665208,,,,
0.88,258,64.9,70.41,20.5,97942,,1.162541365,,36.7231259,,,,
0.89,258,65.62,71.92,20.5,97942,,1.162541365,,36.59786278,,,,
0.9,258,66.34,72.42,20.5,97942,,1.162541365,,36.02683665,,,,
0.91,258,67.06,73.42,20.5,97942,,1.162541365,,35.68615532,,,,
0.92,258,67.79,72.92,20.5,97884,,1.161852923,,34.73248738,,,,
0.93,258,68.52,72.92,20.5,97884,,1.161852923,,33.99636206,,,,
0.94,258,69.26,73.42,20.5,97884,,1.161852923,,33.47488895,,,,
0.95,258,69.99,73.93,20.5,97884,,1.161852923,,32.98111164,,,,
0.96,258,70.72,72.92,20.5,97884,,1.161852923,,31.91410359,,,,
0.97,258,71.44,72.42,20.5,97848,,1.161425614,,31.0964769,,,,
0.98,258,72.17,71.92,20.5,97848,,1.161425614,,30.28529309,,,,
0.98,258,72.17,71.92,20.5,97848,,1.161425614,,30.28529309,,,,
0.99,258,72.89,71.41,20.5,97848,,1.161425614,,29.50466427,,,,
1,258,73.62,72.42,20.5,97848,,1.161425614,,29.28211579,,,,
1.01,258,74.35,73.93,20.5,97848,,1.161425614,,29.23715338,,,,
1.02,258,75.08,74.43,20.5,97827,,1.161176351,,28.84876431,,,,
1.03,258,75.82,74.43,20.5,97827,,1.161176351,,28.2883869,,,,
1.04,258,76.56,72.42,20.5,97827,,1.161176351,,27.08216925,,,,
1.05,258,77.29,73.42,20.5,97827,,1.161176351,,26.89617226,,,,
1.06,258,78.02,74.43,20.5,97827,,1.161176351,,26.71553351,,,,
1.07,258,78.76,71.92,20.5,97790,,1.160737172,,25.44434547,,,,
1.08,258,79.49,72.92,20.5,97790,,1.160737172,,25.28479417,,,,
1.09,258,80.22,73.42,20.5,97790,,1.160737172,,24.97675802,,,,
1.1,258,80.95,72.42,20.5,97790,,1.160737172,,24.23359696,,,,
1.11,258,81.68,73.42,20.5,97790,,1.160737172,,24.0918374,,,,
1.12,258,82.42,74.43,20.5,97753,,1.160297993,,23.95737131,,,,
1.13,258,83.15,73.93,20.5,97753,,1.160297993,,23.39884299,,,,
1.14,258,83.88,72.42,20.5,97753,,1.160297993,,22.5787084,,,,
1.15,258,84.62,73.42,20.5,97753,,1.160297993,,22.45534289,,,,
1.16,258,85.36,73.42,20.5,97753,,1.160297993,,22.06769233,,,,
1.17,258,86.09,73.93,20.5,97716,,1.159858815,,21.83624149,,,,
1.18,258,86.83,74.43,20.5,97716,,1.159858815,,21.59380604,,,,
1.19,258,87.58,74.93,20.5,97716,,1.159858815,,21.35153532,,,,
1.2,258,88.32,74.43,20.5,97716,,1.159858815,,20.87135655,,,,
1.21,258,89.06,74.43,20.5,97716,,1.159858815,,20.52595708,,,,
1.22,258,89.8,72.92,20.5,97686,,1.159502724,,19.83324893,,,,
1.23,258,90.54,73.93,20.5,97686,,1.159502724,,19.7485711,,,,
1.24,258,91.28,72.92,20.5,97686,,1.159502724,,19.19531632,,,,
1.25,258,92.02,75.94,20.5,97686,,1.159502724,,19.57734244,,,,
1.26,258,92.76,74.43,20.5,97686,,1.159502724,,18.92695163,,,,
1.27,258,93.51,74.43,20.5,97638,,1.158932979,,18.63371678,,,,
1.28,258,94.25,72.42,20.5,97638,,1.158932979,,17.90459247,,,,
1.29,258,94.99,75.44,20.5,97638,,1.158932979,,18.27410187,,,,
1.3,258,95.74,73.93,20.5,97638,,1.158932979,,17.67027319,,,,
1.3,258,95.74,73.93,20.5,97638,,1.158932979,,17.67027319,,,,
1.31,258,96.48,74.43,20.5,97638,,1.158932979,,17.50414953,,,,
1.32,258,97.23,75.94,20.5,97605,,1.158541279,,17.55003086,,,,
1.33,258,97.99,75.94,20.5,97605,,1.158541279,,17.27885423,,,,
1.34,258,98.74,75.44,20.5,97605,,1.158541279,,16.91813087,,,,
1.35,258,99.5,74.93,20.5,97605,,1.158541279,,16.5609957,,,,
1.36,258,100.25,76.44,20.5,97605,,1.158541279,,16.60484235,,,,
1.37,258,101.01,75.94,20.5,97529,,1.157639182,,16.2737638,,,,
1.38,258,101.77,75.94,20.5,97529,,1.157639182,,16.0316123,,,,
1.39,258,102.52,74.43,20.5,97529,,1.157639182,,15.51970681,,,,
1.4,258,103.27,75.44,20.5,97529,,1.157639182,,15.47848913,,,,
1.41,258,104.03,73.42,20.5,97529,,1.157639182,,14.89171992,,,,
1.42,258,104.78,78.45,20.5,97492,,1.157200004,,15.57237955,,,,
1.43,258,105.54,74.43,20.5,97492,,1.157200004,,14.64978731,,,,
1.44,258,106.3,75.44,20.5,97492,,1.157200004,,14.61420459,,,,
1.45,258,107.06,75.94,20.5,97492,,1.157200004,,14.49195791,,,,
1.46,258,107.82,77.45,20.5,97492,,1.157200004,,14.53999409,,,,
1.47,258,108.58,76.94,20.5,97425,,1.156404734,,14.26316685,,,,
1.48,258,109.34,75.44,20.5,97425,,1.156404734,,13.82235803,,,,
1.49,258,110.11,75.94,20.5,97425,,1.156404734,,13.70965677,,,,
1.5,258,110.87,74.93,20.5,97425,,1.156404734,,13.3630675,,,,
1.51,258,111.63,77.95,20.5,97425,,1.156404734,,13.65152258,,,,
1.52,258,112.39,76.94,20.5,97385,,1.155929947,,13.31798866,,,,
1.53,258,113.15,74.93,20.5,97385,,1.155929947,,12.83522501,,,,
1.54,258,113.91,76.44,20.5,97385,,1.155929947,,12.89020466,,,,
1.55,258,114.67,74.93,20.5,97385,,1.155929947,,12.49720742,,,,
1.56,258,115.43,76.44,20.5,97385,,1.155929947,,12.55295943,,,,
1.57,258,116.18,74.93,20.5,97324,,1.155205896,,12.18209487,,,,
1.58,258,116.93,74.43,20.5,97324,,1.155205896,,11.95535921,,,,
1.58,258,116.93,74.43,20.5,97324,,1.155205896,,11.95535921,,,,
1.58,258,116.93,74.43,20.5,97324,,1.155205896,,11.95535921,,,,
1.58,258,116.93,74.43,20.5,97324,,1.155205896,,11.95535921,,,,
1.58,258,116.93,74.43,20.5,97324,,1.155205896,,11.95535921,,,,
1.58,258,116.93,74.43,20.5,97324,,1.155205896,,11.95535921,,,,
1.59,325,117.69,74.93,20.5,97324,,1.155205896,,11.87149998,,,,
1.6,325,118.44,76.94,20.5,97324,,1.155205896,,11.99967004,,,,
1.61,325,119.2,75.44,20.5,97324,,1.155205896,,11.64228512,,,,
1.62,325,119.96,75.94,20.5,97276,,1.15463615,,11.56836289,,,,
1.62,325,119.96,75.94,20.5,97276,,1.15463615,,11.56836289,,,,
1.63,325,120.72,75.94,20.5,97276,,1.15463615,,11.42316275,,,,
1.64,325,121.47,75.94,20.5,97276,,1.15463615,,11.2825367,,,,
1.65,325,122.23,75.94,20.5,97276,,1.15463615,,11.14266809,,,,
1.66,325,122.99,73.93,20.5,97276,,1.15463615,,10.74740656,,,,
1.67,325,123.75,76.44,20.5,97219,,1.153959578,,10.94042064,,,,
1.68,325,124.51,77.95,20.5,97219,,1.153959578,,10.9964813,,,,
1.69,325,125.27,76.44,20.5,97219,,1.153959578,,10.67653383,,,,
1.7,325,126.04,75.44,20.5,97219,,1.153959578,,10.42420043,,,,
1.71,325,126.8,75.44,20.5,97219,,1.153959578,,10.29961604,,,,
1.72,325,127.56,76.44,20.5,97142,,1.153045612,,10.30479895,,,,
1.73,325,128.31,75.94,20.5,97142,,1.153045612,,10.12563973,,,,
1.74,325,129.07,75.94,20.5,97142,,1.153045612,,10.00674565,,,,
1.75,325,129.83,75.44,20.5,97142,,1.153045612,,9.832264132,,,,
1.76,325,130.58,74.43,20.5,97142,,1.153045612,,9.6044856,,,,
1.77,325,131.34,74.93,20.5,97095,,1.152487736,,9.554627974,,,,
1.78,325,132.09,76.94,20.5,97095,,1.152487736,,9.670508374,,,,
1.79,325,132.84,74.43,20.5,97095,,1.152487736,,9.28495662,,,,
1.8,325,133.6,76.44,20.5,97095,,1.152487736,,9.398657046,,,,
1.81,325,134.35,75.94,20.5,97095,,1.152487736,,9.240134954,,,,
1.82,325,135.1,72.42,20.5,97030,,1.151716206,,8.768580705,,,,
1.83,325,135.84,74.43,20.5,97030,,1.151716206,,8.885320582,,,,
1.84,325,136.59,75.44,20.5,97030,,1.151716206,,8.893380017,,,,
1.85,325,137.33,73.93,20.5,97030,,1.151716206,,8.641957247,,,,
1.86,325,138.07,73.93,20.5,97030,,1.151716206,,8.549570619,,,,
1.87,325,138.81,74.43,20.5,96964,,1.150932806,,8.514956774,,,,
1.88,325,139.55,73.42,20.5,96964,,1.150932806,,8.323876407,,,,
1.89,325,140.29,73.42,20.5,96964,,1.150932806,,8.23629464,,,,
1.9,325,141.03,74.43,20.5,96964,,1.150932806,,8.248993174,,,,
1.91,325,141.76,72.92,20.5,96964,,1.150932806,,8.017905454,,,,
1.92,325,142.5,72.92,20.5,96880,,1.149935752,,7.941727915,,,,
1.93,325,143.24,75.94,20.5,96880,,1.149935752,,8.146813362,,,,
1.94,325,143.97,73.42,20.5,96880,,1.149935752,,7.82740289,,,,
1.94,325,143.97,73.42,20.5,96880,,1.149935752,,7.82740289,,,,
1.95,325,144.7,72.92,20.5,96880,,1.149935752,,7.702073707,,,,
1.96,325,145.43,71.92,20.5,96880,,1.149935752,,7.532775188,,,,
1.97,325,146.15,71.41,20.5,96813,,1.149140483,,7.417323373,,,,
1.98,325,146.87,72.92,20.5,96813,,1.149140483,,7.481333156,,,,
1.99,325,147.59,70.91,20.5,96813,,1.149140483,,7.228514491,,,,
2,325,148.31,70.41,20.5,96813,,1.149140483,,7.114157167,,,,
2.01,325,149.02,71.92,20.5,96813,,1.149140483,,7.179171837,,,,
2.02,325,149.73,72.42,20.5,96739,,1.148262126,,7.160226986,,,,
2.03,325,150.44,69.4,20.5,96739,,1.148262126,,6.832299702,,,,
2.04,325,151.14,70.91,20.5,96739,,1.148262126,,6.898206168,,,,
2.05,325,151.85,69.4,20.5,96739,,1.148262126,,6.706006432,,,,
2.06,325,152.55,68.9,20.5,96739,,1.148262126,,6.602659919,,,,
2.07,325,153.25,72.92,20.5,96660,,1.14732442,,6.882260477,,,,
2.08,325,153.95,70.91,20.5,96660,,1.14732442,,6.654116838,,,,
2.09,325,154.65,67.39,20.5,96660,,1.14732442,,6.306456017,,,,
2.1,325,155.35,69.9,20.5,96660,,1.14732442,,6.45295661,,,,
2.11,325,156.05,69.4,20.5,96660,,1.14732442,,6.355076972,,,,
2.12,325,156.75,71.41,20.5,96598,,1.146588499,,6.462421744,,,,
2.13,325,157.46,70.41,20.5,96598,,1.146588499,,6.325420102,,,,
2.14,325,158.16,70.91,20.5,96598,,1.146588499,,6.308631385,,,,
2.15,325,158.86,70.91,20.5,96598,,1.146588499,,6.253157225,,,,
2.16,325,159.56,69.4,20.5,96598,,1.146588499,,6.082455803,,,,
2.17,325,160.25,67.89,20.5,96527,,1.145745751,,5.919580795,,,,
2.18,325,160.93,67.89,20.5,96527,,1.145745751,,5.869660823,,,,
2.19,325,161.6,65.38,20.5,96527,,1.145745751,,5.633039833,,,,
2.2,325,162.27,66.89,20.5,96527,,1.145745751,,5.698816632,,,,
2.21,325,162.94,66.38,20.5,96527,,1.145745751,,5.614463043,,,,
2.22,325,163.61,67.89,20.5,96428,,1.144570652,,5.684771191,,,,
2.23,325,164.28,67.39,20.5,96428,,1.144570652,,5.602211015,,,,
2.24,325,164.94,65.88,20.5,96428,,1.144570652,,5.448760754,,,,
2.25,325,165.61,66.89,20.5,96428,,1.144570652,,5.476885866,,,,
2.26,325,166.27,67.39,20.5,96428,,1.144570652,,5.468913545,,,,
2.26,325,166.27,67.39,20.5,96428,,1.144570652,,5.468913545,,,,
2.27,325,166.94,63.87,20.5,96346,,1.143597337,,5.182138478,,,,
2.28,325,167.59,66.89,20.5,96346,,1.143597337,,5.352788374,,,,
2.29,325,168.25,65.88,20.5,96346,,1.143597337,,5.240938269,,,,
2.3,325,168.91,64.87,20.5,96346,,1.143597337,,5.130669473,,,,
2.31,325,169.56,65.38,20.5,96346,,1.143597337,,5.126179853,,,,
2.32,325,170.21,65.38,20.5,96262,,1.142600283,,5.091541875,,,,
2.33,325,170.85,63.37,20.5,96262,,1.142600283,,4.918371638,,,,
2.34,325,171.5,63.87,20.5,96262,,1.142600283,,4.914511909,,,,
2.35,325,172.14,63.37,20.5,96262,,1.142600283,,4.844932273,,,,
2.36,325,172.78,65.88,20.5,96262,,1.142600283,,4.974060449,,,,
2.37,325,173.42,65.38,20.5,96192,,1.141769404,,4.908366978,,,,
2.38,325,174.06,61.86,20.5,96192,,1.141769404,,4.644231926,,,,
2.39,325,174.69,61.86,20.5,96192,,1.141769404,,4.61079452,,,,
2.4,325,175.32,62.86,20.5,96192,,1.141769404,,4.641591754,,,,
2.41,325,175.94,63.37,20.5,96192,,1.141769404,,4.64128309,,,,
2.42,325,176.57,61.35,20.5,96102,,1.140701132,,4.485211812,,,,
2.43,325,177.2,64.37,20.5,96102,,1.140701132,,4.642383256,,,,
2.44,325,177.84,63.87,20.5,96102,,1.140701132,,4.577962131,,,,
2.45,325,178.47,64.37,20.5,96102,,1.140701132,,4.576547549,,,,
2.46,325,179.09,61.35,20.5,96102,,1.140701132,,4.359875806,,,,
2.47,325,179.72,61.86,20.5,96007,,1.139573511,,4.364706984,,,,
2.48,325,180.33,60.85,20.5,96007,,1.139573511,,4.274131864,,,,
2.49,325,180.95,62.36,20.5,96007,,1.139573511,,4.33560956,,,,
2.5,325,181.56,58.84,20.5,96007,,1.139573511,,4.096471168,,,,
2.51,325,182.17,62.36,20.5,96007,,1.139573511,,4.277732502,,,,
2.52,325,182.79,61.35,20.5,95921,,1.138552718,,4.193055914,,,,
2.53,325,183.42,62.36,20.5,95921,,1.138552718,,4.223409217,,,,
2.54,325,184.05,62.36,20.5,95921,,1.138552718,,4.194545387,,,,
2.55,325,184.69,69.9,20.5,95921,,1.138552718,,4.600738938,,,,
2.56,325,185.34,62.86,20.5,95921,,1.138552718,,4.165017239,,,,
2.57,325,185.98,62.86,20.5,95840,,1.137591273,,4.13989691,,,,
2.58,325,186.63,64.87,20.5,95840,,1.137591273,,4.224825083,,,,
2.58,325,186.63,64.87,20.5,95840,,1.137591273,,4.224825083,,,,
2.59,325,187.27,66.38,20.5,95840,,1.137591273,,4.280842347,,,,
2.59,325,187.27,66.38,20.5,95840,,1.137591273,,4.280842347,,,,
2.59,325,187.27,66.38,20.5,95840,,1.137591273,,4.280842347,,,,
2.59,325,187.27,66.38,20.5,95840,,1.137591273,,4.280842347,,,,
2.59,325,187.27,66.38,20.5,95840,,1.137591273,,4.280842347,,,,
2.59,325,187.27,66.38,20.5,95840,,1.137591273,,4.280842347,,,,
